id        	scores          	mean	title
vKJ8YH0iNp	8,6,3,3         	5.0 	MGD$^3$: Mode-Guided Dataset Distillation using Diffusion Models
g1kSMVqaXg	3,8,3,6,5       	5.0 	Dynamic Influence Tracker: Estimating Sample Influence in SGD-Trained Models across Arbitrary Time Windows
SjRLAzrVRo	5,5,5,5         	5.0 	Meta ControlNet: Enhancing Task Adaptation via Meta Learning
2jEiFTLRwX	5,5,5,5         	5.0 	Enhancing Perception Capabilities of Multimodal LLMs with Training-Free Fusions
mmDkgLtYNI	5,5,5,5         	5.0 	Spectral Shaping for Neural PDE Surrogates
8WtBrv2k2b	8,3,3,6         	5.0 	Dynamic Inhomogeneous Quantum Resource Scheduling with Reinforcement Learning
8VXWQmNrca	3,6,6,5         	5.0 	Conformal Bounds on Full-Reference Image Quality for Imaging Inverse Problems
6O8lh1jIwI	3,6,6           	5.0 	Learning DAGs and Root Causes from Time-Series Data
U9j40EohfY	6,3,6           	5.0 	Adversaries With Incentives:  A Strategic Alternative to Adversarial Robustness
vKL1i2p5Xr	5,5,5,5         	5.0 	Text as Any-Modality for Zero-shot Classification by Consistent Prompt Tuning
6u4Tv9cW0E	5,5,5,5,5       	5.0 	Balancing Domain-Invariant and Domain-Specific Knowledge for Domain Generalization with Online Knowledge Distillation
fy4rCv3s5i	5,6,6,3         	5.0 	Neural Lighting Priors for Indoor Scenes
09LEjbLcZW	5,5,5           	5.0 	AutoKaggle: A Multi-Agent Framework for Autonomous Data Science Competitions
UC1UD0EIWn	5,5,5,5         	5.0 	Rethinking Knowledge Distillation: A Mixture-of-Experts Perspective
BHTgbGSCXu	3,5,6,6         	5.0 	Securing Multimodal Large Language Models: Defending Against Jailbreak Attacks with Adversarial Tuning
8Q0beBHq41	5,5,5,5         	5.0 	Can VLMs Play Action Role-Playing Games? Take Black Myth Wukong as a Study Case
BKGM8fyFIo	6,6,5,3         	5.0 	GARLIC: LLM-Guided Dynamic Progress Control with Hierarchical Weighted Graph for Long Document QA
iOltCu4TPS	6,3,5,8,5,3,5   	5.0 	Evaluating Single-Cell Foundation Models for Cell Retrieval
ftHNJmogT1	6,3,5,6         	5.0 	Fantastic Copyrighted Beasts and How (Not) to Generate Them
j0KjevdhkH	5,5,5           	5.0 	SIG: Self-Interpretable Graph Neural Network for Continuous-time Dynamic Graphs
UAEmF5O8J3	6,5,6,6,3,3,6   	5.0 	Generalization of Spectral Graph Neural Networks
BSBZCa6N3E	6,5,6,3         	5.0 	Retrospective Learning from Interactions
6R4TGPd74N	3,6,5,6         	5.0 	Ladder Residual: Redefining Tensor Parallelism in Transformers for Accelerated Inference
wTm4W39GdD	6,3,5,6         	5.0 	Emergence of Hierarchical Emotion Representations in Large Language Models
WDheQxWAo4	6,6,3,5         	5.0 	Simple synthetic data reduces sycophancy in large language models
0R3ha8oNPU	6,5,3,6         	5.0 	SecCodePLT: A Unified Platform for Evaluating the Security of Code GenAI
g7xZkiHcGO	6,5,6,3,5       	5.0 	Investigating Domain Gaps for Indoor 3D Object Detection
SsWMJ42hJO	5,5,5           	5.0 	Preventing Collapse in Contrastive Learning with Orthonormal Prototypes (CLOP)
U2gYoh8gZG	6,5,3,6         	5.0 	CAGGLE: Color-Aware Guidance with Global and Local Prompts for Exposure Correction
WH9NhxOeu9	5,6,3,6         	5.0 	Sharp Generalization for Nonparametric Regression by Over-Parameterized Neural Networks: A Distribution-Free Analysis
SrkDVzygXx	5,6,6,3         	5.0 	PerPO: Perceptual Preference Optimization via Discriminative Rewarding
2jzhImk4br	3,5,6,6         	5.0 	Strategic Exploration for Inverse Constraint Inference with Efficiency Guarantee
oIvjUpuZLC	6,6,3,5         	5.0 	Invariant Convolutional Layers for Time Series
WL4BmXG7Pl	3,6,8,3         	5.0 	Crafting Heavy-Tails in Weight Matrix Spectrum without Gradient Noise
Ax0i933gtp	6,3,3,8         	5.0 	Revealing the 3D Cosmic Web through Gravitationally Constrained Neural Fields
U3UtvOYMiw	5,5,5           	5.0 	Seeded LoRA: Collaborative Fine-Tuning Through Seed Initialization of Adapters
vQ1y086Kn2	6,3,5,6         	5.0 	UnrealCV Zoo: Enriching Photo-realistic Virtual Worlds for Embodied AI Agents
U41Opah9lB	5,5,5,5         	5.0 	VRM: Knowledge Distillation via Virtual Relation Matching
g6iiIUvhko	5,5,5           	5.0 	Zero-Shot Task-Level Adaptation via Coarse-to-Fine Policy Refinement and Holistic-Local Contrastive Representations
B5IuILRdAX	5,6,3,6         	5.0 	One-step Flow Matching Generators
wT1aFmsXOc	5,3,6,6         	5.0 	Understanding and Mitigating Memorization in Diffusion Models for Tabular Data
nkeF3iRJRo	5,5,5,5         	5.0 	SCISplat: 3D Gaussian Splatting from a Snapshot Compressive Image
xLPakPOKDX	5,3,6,6         	5.0 	Causally Motivated Diffusion Sampling Frameworks for Harnessing Contextual Bias
U4ekUAOLsM	6,5,6,3         	5.0 	SCHEME: Scalable Channel Mixer for Vision Transformers
nlHEfTRo0b	6,5,6,3,6,3,6   	5.0 	Physics-informed Dynamics Representation Learning for Parametric PDEs
j3BWS9kDYm	5,6,6,3         	5.0 	EgoLM: Multi-Modal Language Model of Egocentric Motions
9aZ2ixiYGd	3,3,6,8         	5.0 	Vision and Language Synergy for Rehearsal Free Continual Learning
8O9HLDrmtq	5,3,6,6         	5.0 	The Genomics Long-Range Benchmark: Advancing DNA Language Models
Wd1OmOwL0C	5,3,6,6         	5.0 	Adjusting Pretrained Backbones for Performativity
8EaDOGMPUL	5,3,6,6         	5.0 	PSHuman: Photorealistic Single-view Human Reconstruction using Cross-Scale Diffusion
j7ZWfqCYCY	6,6,5,3         	5.0 	Information-Theoretical Principled Trade-off between Jailbreakability and Stealthiness on Vision Language Models
SPViZd7rvi	5,5,5           	5.0 	Bypassing Skip-Gram Negative Sampling: Dimension Regularization as a More Efficient Alternative for Graph Embeddings
VSKV3GykuE	5,5,5,5         	5.0 	RAC-LoRA: A Theoretical Optimization Framework for Low-Rank Adaptation
j7yeq2sOj3	6,6,5,5,3       	5.0 	A simple connection from loss flatness to compressed representations in neural networks
SNsdlEp3Ne	5,5,5           	5.0 	Efficient Text-driven Human Motion Generation via Latent Consistency Training
BlzBcWYmdB	3,6,6,5         	5.0 	Cross-modal Mitigation of Spurious Correlation for Prompt-tuning in VLMs with Causally Motivated Logic Alignment
v2nEL42Pvb	5,5,5,5         	5.0 	SSGNN: Simple Yet Effective Spectral Graph Neural Network
fk4czNKXPC	6,3,6,5         	5.0 	Transformers meet Neural Algorithmic Reasoners
UL95EpgrlS	3,5,6,5,6       	5.0 	Behind the Magic, MERLIM: Multi-modal Evaluation Benchmark for Large Image-Language Models
n72WC4a9qQ	5,5,5           	5.0 	CAAP: Context-Aware Action Planning Prompting to Solve Computer Tasks with Front-End UI Only
feZcpZbbqL	6,6,3           	5.0 	Finding Second-order Stationary Points for Generalized-Smooth Nonconvex Minimax Optimization via Gradient-based Algorithm
VRbypIkXrt	5,5,5           	5.0 	MetaOptimize: A Framework for Optimizing Step Sizes and Other Meta-parameters
SLDqCpHPuP	5,5,5,5         	5.0 	Pose Priors from Language Models
BpDa4YTKtO	8,6,3,3         	5.0 	Robust Locally Differentially Private Graph Analysis
medKq3cONT	6,3,5,6         	5.0 	Towards Scalable Semantic Representation for Recommendation
8EM1A6qfX5	5,3,6,6         	5.0 	Unearthing Large Scale Domain-Specific Knowledge from Public Corpora
BpKbKeY0La	6,5,5,3,6       	5.0 	AddSR: Accelerating Diffusion-based Blind Super-Resolution with Adversarial Diffusion Distillation
v1OQ0kNq0w	5,5,6,6,3       	5.0 	MotionRL: Align Text-to-Motion Generation to Human Preferences with Multi-Reward Reinforcement Learning
mfc6FKgtQA	6,3,6,5         	5.0 	Beyond Trend and Periodicity: Guide Time Series Forecasting with Textual Cues
UKiCFpwcqY	5,6,6,3         	5.0 	SenseFlow: A Physics-Informed and Self-Ensembling Iterative Framework for Power Flow Estimation
VSfvQxPPB0	5,6,6,3         	5.0 	SELU: Self-Learning Embodied MLLMs in Unknown Environments
BgcapX9ers	5,3,6,6         	5.0 	Hierarchical Object-Oriented POMDP Planning for Object Rearrangement
BV84FICIAM	5,5,5,5         	5.0 	Energy-Based Conceptual Diffusion Model
6MlWancakq	5,6,3,6         	5.0 	COBias and Debias: Minimizing Language Model Pairwise Accuracy Bias via Nonlinear Integer Programming
2x1U8a3s7G	3,6,6           	5.0 	Prompt Diffusion Robustifies Any-Modality Prompt Learning
8Lt27D1qhE	3,3,8,6         	5.0 	Beyond the Final Layer: Hierarchical Query Fusion Transformer with Agent-Interpolation Initialization for 3D Instance Segmentation
WTmZS5GU0E	3,6,5,6         	5.0 	Leveraging Semantic and Positional Uncertainty for Trajectory Prediction
UFKC0lMTdK	5,5,5           	5.0 	Emerging Pixel Grounding in Large Multimodal Models Without Grounding Supervision
SXopqmHJO1	6,3,3,8         	5.0 	Characterizing linear convergence in optimization: Polyak-Łojasiewicz inequality and weak-quasi-strong-convexity
BYWVwmbqwK	5,5,5,5         	5.0 	Unpaired Single-Cell Dataset Alignment with Wavelet Optimal Transport
hZ3QE0rUt1	6,6,5,3         	5.0 	How to distill task-agnostic representations from many teachers?
BYwdia04ZA	5,5,5           	5.0 	Measuring similarity between embedding spaces using induced neighborhood graphs
8GMUa79ZKc	5,5,5,5         	5.0 	AMAP: Automatic Multi-head Attention Pruning by similarity-based pruning indicator
6xqPekRv7f	8,3,3,5,6       	5.0 	Understanding and Mitigating Gender Bias in LLMs via Interpretable Model Editing
0XT3Lg6S2Q	6,3,6,5         	5.0 	Efficient Adaptive Filtering for Deformable Image registration
SUL5L9rIyF	6,3,6,5         	5.0 	Distribution Corrected Estimation via Adversarial Density Weighted Regression
UHg1xTRzZK	3,6,6,5         	5.0 	Boosting LLM Translation Skills without General Ability Loss via Rationale Distillation
v6NNopExN4	3,6,5,6         	5.0 	POST: A Framework for Privacy of Soft-prompt Transfer
mhJvgHRErR	6,5,3,6         	5.0 	AniMer: Animal Pose and Shape Estimation Using Transformer
UIZyvnA0yi	6,3,6,5         	5.0 	Self-Supervised Grid Cells Without Path Integration
WYdpjwKQma	3,6,3,8         	5.0 	LAIA-SQL: Enhancing Natural Language to SQL Generation in Multi-Table QA via Task Decomposition and Keyword Extraction
v5bK7cQch3	5,5,5,5         	5.0 	Learning 3D Medical Image Models From Brain Functional Connectivity Network Supervision For Mental Disorder Diagnosis
oW7T3p5wE1	5,3,6,6,5       	5.0 	Semantic Equitable Clustering: You Only Iterate Once to Cluster Vision Tokens
VZCxToUuNL	3,6,5,6         	5.0 	HyperSHAP: Shapley Values and Interactions for Hyperparameter Importance
wNg0LibmQt	3,3,3,8,8       	5.0 	Gradient-based Jailbreak Images for Multimodal Fusion Models
AmEN51cTKW	6,3,8,5,3       	5.0 	An Exact Solver for Satisfiability Modulo Counting with Probabilistic Circuits
0QJPszYxpo	5,5,6,6,3       	5.0 	Extended Flow Matching  : a Method of Conditional Generation with Generalized Continuity Equation
ga9PAnFsAt	3,5,5,6,6       	5.0 	Embedding-Converter: A Unified Framework for Cross-Model Embedding Transformation
9wjGUN65tY	6,5,6,3         	5.0 	From Steering Vectors to Conceptors and Beyond: Compositional Affine Steering Mechanisms for LLMs
9wvVFldF0u	6,3,6,5         	5.0 	InsBank: Evolving Instruction Subset for Ongoing Alignment
9z9PvXPisj	5,5,5,5,5       	5.0 	ROSE: A Reward-Oriented Data Selection Framework for LLM Task-Specific Instruction Tuning
6nabbltnLp	5,5,5           	5.0 	Joint or Disjoint: Mixing Training Regimes for Early-Exit Models
gzmInLJSoW	3,5,6,6         	5.0 	Towards Infinite-Long Prefix in Transformer
TMutFl74tX	6,5,3,6         	5.0 	Meta-learning Representations for Learning from Multiple Annotators
0Lpz2o6NDE	5,5,5,5         	5.0 	Tex4D: Zero-shot 4D Scene Texturing with Video Diffusion Models
6i609meSJw	5,3,5,6,6       	5.0 	Tri-Comparison Expertise Decision for Drug-Target Interaction Mechanism Prediction
9LZna4ryFH	6,6,1,6,6       	5.0 	A Tailored Framework for Aligning Diffusion Models with Human Preference
TLWbNfbkxj	5,5,5           	5.0 	Self-Corrected Multimodal Large Language Model for Robot Manipulation and Reflection
TKRIRI9tQv	6,5,3,6         	5.0 	Exact Recovery Guarantees for Parameterized Nonlinear System Identification Problem under Adversarial Attacks
0MVWOHwHDb	6,5,3,6         	5.0 	Retrieval-Augmented Language Model for Knowledge-aware Protein Encoding
z9UABOHCZc	6,6,5,3         	5.0 	GeoTimeCLIP: Unveiling the When and Where of Images
9H91juqfgb	6,8,3,3         	5.0 	Safety Alignment Shouldn't Be Complicated
gXK3Y6WNVv	3,5,6,6         	5.0 	Defects4C: Benchmarking C/C++ Faults to Assess LLM-Based Program Repair
0N8yq8QwkD	5,5,5,5,5       	5.0 	Mani-GS: Gaussian Splatting Manipulation with Triangular Mesh
yzloNYH3QN	6,5,6,3         	5.0 	Attention in Large Language Models Yields Efficient Zero-Shot Re-Rankers
w6YS9A78fq	3,6,6           	5.0 	A Simple Diffusion Transformer on Unified Video, 3D, and Game Field Generation
icUCCz8pAu	5,5,5,5         	5.0 	MultiTrust: Enhancing Safety and Trustworthiness of Large Language Models from Multiple Perspectives
voYshhbWeJ	6,5,3,6         	5.0 	EndoAssistant: A Large-scale Vision-Language Dataset for Endoscopic Surgery Understanding from Open-Source Videos
9swCsnoNX4	6,6,3,5         	5.0 	Scale-Invariant Continuous Implicit Neural Representations For Object Counting
VpGsy4hKMc	5,5,6,6,3       	5.0 	FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D Reconstruction
TROUDY6Wg4	5,5,5           	5.0 	Accelerated Preference Optimization for Large Language Model Alignment
TWmETQLZIC	6,3,3,8         	5.0 	Unmasking Trees for Tabular Data
9Zq8fRF4am	5,3,6,6         	5.0 	Generating Model Parameters for Controlling: Parameter Diffusion for Controllable  Multi-Task Recommendation
gnexAe3kjx	6,1,8,5         	5.0 	Quantum Neural Fields
9UxC2J7Pup	6,3,5,6         	5.0 	Understanding Nonlinear Implicit Bias via Region Counts in Input Space
9dfRC2dq0R	5,5,5,5         	5.0 	ChinaTravel: A Real-World Benchmark for Language Agents in Chinese Travel Planning
9TL99KnTv5	3,5,6,6         	5.0 	Align Your Intents: Offline Imitation Learning via Optimal Transport
o2arTYxsXd	5,5,5,5         	5.0 	Overcoming Catastrophic Forgetting in Federated Class-Incremental Learning via Federated Global Twin Generator
9fvnZRCGra	6,5,5,3,3,8     	5.0 	Beyond Isolated Words: Diffusion Brush for Handwritten Text-Line Generation
TZa84ZkOLM	5,5,5,5         	5.0 	Out of Many, One: Designing and Scaffolding Proteins at the Scale of the Structural Universe with Genie 2
o5wGjBEgH8	3,6,6           	5.0 	Novel View Acoustic Parameter Estimation
n1X2n7MJ8L	5,5,5,5,5       	5.0 	CulturalBench: a Robust, Diverse and Challenging Benchmark on Measuring (the Lack of) Cultural Knowledge of LLMs
TU5ApbbeDZ	3,5,6,6         	5.0 	Learning Loss Landscapes in Preference Optimization
ijFdq8uqki	3,5,6,6         	5.0 	BeHonest: Benchmarking Honesty in Large Language Models
gwGHBD9ZKU	3,8,6,3         	5.0 	MolTextQA: A Curated Question-Answering Dataset and Benchmark for Molecular Structure-Text Relationship Learning
gjC91PwBZy	5,5,5,5         	5.0 	GC4NC: A Benchmark Framework for Graph Condensation on Node Classification with New Insights
VmW7Sf84sj	5,6,6,3         	5.0 	LLS: Regulating Neural Network Training via Learnable Label Smoothing
TbJo3eQvHR	6,5,3,6,5       	5.0 	Coupling Category Alignment for Graph Domain Adaptation
9RcofuNF5p	6,6,3           	5.0 	Contextualized Messages Boost Graph Representations
0G6rRLYcxm	6,5,3,6         	5.0 	Maximum Next-State Entropy for Efficient Reinforcement Learning
ghk8lnOYRq	5,5,5,5         	5.0 	Solving the 2-norm k-hyperplane clustering problem via multi-norm formulations
ge5PasXuJ6	6,3,5,6         	5.0 	Error Correcting by Agreement Checking for Adversarial Robustness against Black-box Attacks
A7LTIuhH4k	5,5,5,5         	5.0 	Approximating Multiple Robust Optimization Solutions in One Pass via Proximal Point Methods
oZdaEiDBpF	6,3,5,6         	5.0 	On Characterizing and Mitigating Imbalances in Multi-Instance Partial Label Learning
w7vn6ah0Qg	6,3,6,5         	5.0 	KokerNet: Koopman Kernel Network for Time Series Forecasting
yuymgwkjj1	5,5,5,5         	5.0 	Correcting the Bias of  Normalizing Flows by Synthetic Outliers for Improving Out-of-Distribution Detection
8yZ3hh4gg9	5,6,6,3         	5.0 	Primphormer: Leveraging Primal Representation for Graph Transformers
irCuIdCdAl	3,6,5,6         	5.0 	Improving Transformer Interpretability with Activation Contrast-Based Attribution
W4AZQzNe8h	6,6,3,5         	5.0 	Provable Faster Zeroth-order Method for Bilevel Optimization with Optimal Dependency on Error and Dimension
veiSkPqIXm	6,3,6,5         	5.0 	OpenPL: Realistic Evaluation of Prompt Learning for VLM in Open Environments
AY1S52vr0a	3,3,6,8         	5.0 	Q-Mamba: Towards more efficient Mamba models via Post-Training Quantization
8xStV6KJEr	5,5,5,5         	5.0 	Constrained Diffusion Implicit Models
T1MTmAlF7x	5,6,6,3         	5.0 	EDM2+: Exploring Efficient Diffusion Model Architectures for Visual Generation
AbJWZp4THG	6,3,3,8         	5.0 	Efficient Adaptive Federated Optimization
AcR5Mngp1p	3,5,6,6         	5.0 	Knowledge-localized Unlearning for Faithful Forgetting in Language Models
W48CPXEpXR	3,6,8,3         	5.0 	Hallucinating LLM Could Be Creative
8tlsJB28c9	3,6,6           	5.0 	M2Edit: Locate and Edit Multi-Granularity Knowledge in Multimodal Large Language Model
hIKsem01M5	5,5,5,5         	5.0 	Automated Black-box Prompt Engineering for Personalized Text-to-Image Generation
TwMLUpPg8G	6,3,5,6,5       	5.0 	Discovering Physics Laws of Dynamical Systems via Invariant Function Learning
Twyc3qZ3py	5,5,5,5         	5.0 	Edge Importance Inference Towards Neighborhood Aware GNNs
xH53mFbwK8	3,6,8,3         	5.0 	Future Events as Backdoor Triggers: Investigating Temporal Vulnerability in LLMs
iuqprf3GuR	6,3,6           	5.0 	Data-Centric AI Governance: Addressing the Limitations of Model-Focused Policies
vc1i3a4O99	5,3,6,6         	5.0 	Interpreting and Steering LLM Representations with Mutual Information-based Explanations on Sparse Autoencoders
iWSl5Zyjjw	8,3,3,6         	5.0 	DeciMamba: Exploring the Length Extrapolation Potential of Mamba
nnPkQb0Z0H	5,5,5,3,6,6     	5.0 	EEG-Based Emotion Recognition via Prototype-Guided Disambiguation and Noise Augmentation in Partial-Label Learning
hLIlN0f4ix	6,3,6,5         	5.0 	Do better language models have crisper vision?
8shi3NhgJp	6,3,8,3         	5.0 	IBCL: Zero-shot Model Generation under Stability-Plasticity Trade-offs
